"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"TRIM65",76.4815312891873,0.00898663815976355,0.0487260046974537,0.229340078595199,0.779271916476908
"MRPL38",1780.47365106132,-0.0164502720332691,0.0419083357277221,0.296089838136353,0.809580155072019
"FBF1",2232.41720189608,-0.0177742279747936,0.0359971426864854,0.39354265238813,0.849894937221438
"ACOX1",4022.38738274277,-0.00476975432554425,0.0357369650204138,0.818043366574872,0.96526840494105
"TEN1",250.248233742995,0.0191843856475481,0.0427443962319113,0.207180105405555,0.773473657635135
"CDK3",44.5602770280755,0.00985108103010753,0.0518231847609254,0.153511208784684,0.733034911450856
"EVPL",25.5894197337312,-0.000631721824772439,0.0486825860276702,0.886927855316274,0.979757607086361
"SRP68",2951.83775141743,0.00168022456223975,0.0288440317026698,0.937556242268301,0.989260331448246
"GALR2",115.772220751558,0.00881551684471608,0.047377092162397,0.275823755477175,0.800653877531713
"EXOC7",2938.50942699791,-0.0289873714097899,0.0306282126915544,0.184694407875108,0.762011494369552
"FOXJ1",647.193201646603,0.00417963062190201,0.0435583812661792,0.720718697292612,0.947821082290406
"RNF157",1863.69080050832,-0.0275881622944548,0.0417620508164882,0.113940158109801,0.69134518075665
"UBALD2",182.186041504621,0.0318887423518956,0.0446003739181853,0.0535451646438921,0.610119089203669
"PRPSAP1",940.264971065726,-0.0301340956571049,0.0425055491062327,0.0821082391755194,0.66054107228741
"SPHK1",159.249710740243,0.0140077948013419,0.0445823081296834,0.248066797325077,0.788452529072139
"UBE2O",5427.57996952932,-0.00904342873747362,0.0415721421757781,0.55858546822861,0.90619290573438
"AANAT",28.9272917042959,0.0039938488443732,0.0465840515685996,0.564836009444344,0.906860249071954
"RHBDF2",168.789599669164,0.0069948795408968,0.042631021206074,0.607854455632522,0.921829032966455
"LOC106894604",17.5019595470252,-0.00710197976795884,0.0531273921326349,0.193889522711901,0.769415513381317
"CYGB",113.833465945593,-0.00331982812816334,0.0467572889396742,0.612788286660727,0.923390559868288
"LOC106893013",691.024203202234,0.0121250345892284,0.046251862552688,0.228146188929821,0.778726822806488
"ST6GALNAC2",243.191524250382,0.0241104390683613,0.0464922638174899,0.0782041807866216,0.656404040104549
"ST6GALNAC1",37.9957960993134,0.000774374914524103,0.0491668258327824,0.853333221192704,0.974701378629455
"MXRA7",1704.76956798904,-0.0268952560186481,0.0426327853748493,0.106857926641886,0.683571324777547
"JMJD6",2763.65486793792,-0.0152223411495783,0.04105473319168,0.360257308560025,0.839496113871717
"METTL23",523.158736469445,0.0180750733654734,0.0435874019539826,0.200618006826113,0.773473657635135
"SRSF2",7280.22685451714,-0.0153993609845359,0.0403211682348798,0.378507021072789,0.848033928091734
"MFSD11",1440.60019120488,-0.0278039480820753,0.0355427282812358,0.191983303258019,0.768612057705981
"MGAT5B",3080.51706395477,0.0104352261707824,0.0399694105355822,0.553085908688423,0.904139786151484
"LOC106892995",138.75053707441,-0.00691858514452495,0.050470493152061,0.248697577985258,0.78921012469523
"SEC14L1",1049.39635967402,-0.014923381612202,0.0364628228715285,0.467391334874773,0.879080090418161
"LOC106893101",5.24641237473524,0.00140799247552917,0.06324328791137,0.455368977975973,0.875564715001227
"TNRC6C",6627.94050002917,0.0170825492765669,0.0396984714995919,0.348841422194319,0.835103339313254
"SEPT9",4848.90307326337,0.0155356350343711,0.0408169733507375,0.359176455142527,0.839248235800124
"LOC106893045",6.09105537805813,-0.0123128515066234,0.0865676614100423,0.0282377768273656,0.532641320352465
"LOC106892438",40.7115702959485,-0.0147107987426939,0.0566119059195864,0.0682969840295233,0.633291337393624
"UTS2R",217.775548614203,-0.00509466235178535,0.0438545645178001,0.650343238824486,0.932478825269808
"LOC106892707",290.963207235642,-0.0131748249945748,0.0432506452939777,0.330302628879711,0.82587783083047
"OGFOD3",445.181264737351,0.0247644762576876,0.0407198822501825,0.167604823992194,0.739966521085655
"LOC106892713",27.3301103068188,-0.0101109815165377,0.0479208922434957,0.222735025155618,0.776357504561709
"HEXDC",615.702437176577,-0.00370279921858948,0.0435461929468763,0.751054879920827,0.952824630424711
"LOC106894801",854.303850345898,0.00060846493064763,0.040671070880666,0.970524008433207,0.995309286349643
"NARF",217.86466255841,-0.00657925609400522,0.0486488516185509,0.312762755743882,0.816020216786904
"FOXK2",2201.18357430921,0.0118388105597289,0.0267319147708559,0.571619837888731,0.910682625401169
