"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AATF",1094.36953663703,-0.0328212988301445,0.0649902510410029,0.489279768141304,0.732669972342728
"ACACA",4259.06635896767,-0.0277863970831048,0.0552589122778595,0.536462434755903,0.764783817022256
"TADA2A",1630.50920070637,-0.0958700164444041,0.0464650014773249,0.0179461200919112,0.154721273791772
"DUSP14",4960.81802295429,-0.0712915310199055,0.0590381878083313,0.12351206591885,0.383132568613436
"SYNRG",4413.78223288316,0.0279222337551903,0.0519844476565369,0.520999609368795,0.754512157107011
"LOC106895116",366.658361031718,-0.0918979122760942,0.085809458589156,0.0416356218386743,0.228969455470886
"LOC106895606",49.5105108356714,-0.00962738108224313,0.0974326718050217,0.685637709295817,0.849301229554111
"HNF1B",3.91261816721656,-0.00845899343696348,0.104874294671998,0.58339563247177,NA
"HEATR6",652.735755733444,0.0168275263892026,0.0800853192148626,0.700996397865789,0.859245133914827
"DYNLL2",19886.1462454169,-0.11182264626609,0.0418607474143518,0.00289998363389876,0.0628838556403311
"SRSF1",10701.4471135132,0.0132758660076766,0.057585235782443,0.771943681082084,0.895813100716286
"VEZF1",2977.38239027068,0.046933493447678,0.0662915803928176,0.324047307661846,0.60324278224785
"CUEDC1",2667.20989315035,-0.0398799377664517,0.060306792366944,0.392338147879673,0.661476903371581
"MRPS23",2599.17073639676,-0.0917491913273989,0.0719081796148082,0.0549610129949583,0.262766378012786
"MSI2",1357.50078912614,0.0294632156081015,0.07005644632974,0.534854458949271,0.763051545002548
"AKAP1",3008.0978784427,0.0189255106960902,0.0419862179690429,0.615243789484956,0.809964866221879
"LOC106896883",394.904055986998,0.18527790516154,0.119146677491895,0.000750810998623377,0.0298480302259749
"NF1",871.678259143399,0.154195847632741,0.142467282741962,0.00281857628102516,0.0616763389566307
"EVI2A",6.0510944638551,-0.0150028068985804,0.104344317105468,0.411862211745326,NA
"EVI2B",16.9321722485515,0.022694078201036,0.0987818966279264,0.37441178222614,NA
"OMG",2550.66407698923,0.0606079255086822,0.0773833258404911,0.187484547288394,0.467456428559142
"WSB1",8108.70564652963,0.207372419857107,0.146599791894977,0.000503103925703937,0.0229536945431904
"KSR1",542.519240322453,0.115573087331268,0.093384202203027,0.0132786222377782,0.135030776323734
"NOS2",161.632968850731,0.0401741614198076,0.0922097410415677,0.251679832821927,0.536422481117246
"LYRM9",344.590213146039,-0.00710788946432763,0.0834491735808466,0.862815333911411,0.941895760890565
"NLK",2161.89645571678,0.00775702298750548,0.0742001024271716,0.867760926723514,0.94453546937491
"TMEM97",750.06748652737,-0.0513457502217226,0.0619641402863477,0.274799101624796,0.558630554523209
